id,observers,protesters,protest,age,gender,exclude,q5,q12_1,q12_2,q12_3,q12_4,q12_5,q12_6,q12_7,q12_8,q12_9,q12_10,q12_11,q12_12,q12_13,q12_14,q12_15,q12_16,q12_17,q12_18,q12_19,q12_20,q12_21,q12_22,q12_23,q12_24,q12_25,q13_1,q13_2,q13_3,q13_4,q13_5,q13_6,q13_7,q13_8,sjb_1,sjb_2,sjb_3,sjb_4,sjb_5,sjb_6,sjb_7,sjb_8,q14,q15,q16,q17,q18,q19_1,q21,attention_check_1,attention_check_2,attention_check_3
gaut9hyno5xm4fh5j6ey4ps6,White,White,for,24,man,FALSE,3,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,4,2,2,1,4,3,2,2,4,2,2,1,4,3,5,3,1,1,3,4,1,2,1,2
gazenzeb13n2g4jkg937r1dr,White,Black,for,45,man,FALSE,4,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,5,6,5,6,5,6,5,6,5,6,3,6,5,6,3,6,5,4,5,3,3,1,1,2,1,1
gdr4vy0grkhnvx85c1nbsu5g,White,Black,against,23,woman,FALSE,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,2,1,7,3,5,2,2,3,2,1,1,3,5,2,6,3,7,3,5,2,1,1,1,2,2,1
ge0qklb74xnkzplwcl31ymsz,White,Black,for,21,woman,FALSE,3,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,4,3,5,3,4,4,5,2,4,3,3,3,4,4,3,2,5,4,4,1,3,4,1,2,1,1
gemt6kyrtuw2d4ngtpxxcxok,White,Black,against,35,woman,FALSE,5,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,2,2,6,3,4,1,4,3,2,2,2,3,4,1,4,3,6,3,5,2,3,2,1,2,2,1
geo3y4pe9fd8hpfrmikar5jx,White,Black,against,28,woman,FALSE,4,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,5,6,4,2,4,2,1,1,3,6,4,2,4,2,7,1,5,1,3,1,1,2,2,1
geuipabcoe9vu82wfm7fzyq8,Black,White,for,37,man,FALSE,2,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,5,3,3,1,3,2,2,2,3,3,3,1,5,2,7,2,7,1,3,4,2,2,1,2
gfhl742xriibj8n4uu2l4ob9,White,Black,for,28,man,FALSE,4,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,2,3,3,3,5,2,4,3,2,3,5,3,5,2,4,3,7,6,6,1,3,2,1,2,1,1
ggu6otun3unxppr3sv929rcc,Black,White,against,29,man,TRUE,3,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,2,5,4,4,5,4,3,2,2,3,4,4,5,4,3,6,5,7,2,3,2,2,2,1,1
gh4l54nqij3i2or25lep4ps8,Black,White,against,24,man,FALSE,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,6,3,2,2,5,2,1,1,2,3,2,2,3,2,7,7,7,4,1,2,2,2,2,2
gho4bsoid8k557qpyiyahjbf,White,Black,for,27,woman,TRUE,5,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,2,2,2,2,2,1,1,7,2,2,2,6,2,7,6,1,3,1,1,5,NA,NA,NA
ghom0d41fbz6yp02f8tfg19s,Black,Black,against,32,woman,FALSE,4,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,5,3,6,1,2,1,6,2,5,3,2,1,2,1,2,2,7,2,5,2,3,2,2,2,2,1
ghxd84lsxi1mcydn0lkw7fd4,White,White,against,19,man,FALSE,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,4,4,3,4,5,4,3,4,4,4,5,4,5,4,5,4,4,4,4,1,3,5,1,2,2,2
gj7sur01k92fti7lx8jmsqy3,White,Black,against,65,woman,FALSE,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,3,2,7,2,2,1,6,2,3,2,1,2,2,1,2,2,7,6,5,2,3,2,1,2,2,1
gkuopgyz0139y7zdmmplqjrj,White,White,for,30,man,FALSE,3,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,4,5,4,6,3,5,6,5,4,5,4,6,3,5,2,5,4,5,3,3,3,5,1,2,1,2
gl675uakxav80oypnit4ox6w,Black,Black,for,30,woman,FALSE,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,4,4,5,4,5,4,4,4,4,4,3,4,5,4,4,4,7,5,7,2,3,7,2,2,1,1
glxtl1y4sqztgebup6m5hacj,White,Black,against,20,woman,FALSE,2,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,6,7,4,4,3,3,6,4,6,7,4,4,3,3,2,4,3,3,3,1,3,6,1,2,2,1
gmdihgjhzjifjjdonqkho0l1,Black,White,against,30,woman,FALSE,4,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,2,7,3,2,2,5,1,3,2,1,3,2,2,3,1,7,3,7,1,3,3,2,2,2,2
gmggx339bspbpampw2sjtnd8,White,Black,for,23,man,FALSE,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,7,1,1,1,1,1,1,1,1,1,7,7,4,3,1,1,1,2,1,1
go6kze2rbtfe8xv1tuw08lyt,White,White,against,34,woman,FALSE,5,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,5,5,4,5,5,4,3,5,5,5,4,5,5,4,5,5,7,1,3,3,3,2,1,2,2,2
gp7ccxrlqv2t8houo4eikihp,White,Black,for,38,man,FALSE,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,3,3,5,4,5,3,4,3,3,3,3,4,5,3,4,3,5,4,5,1,3,2,1,2,1,1
gp822fstq9mclnjetink1dky,Black,Black,against,30,woman,FALSE,3,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,5,1,7,3,3,3,4,3,5,1,1,3,7,5,7,1,3,1,2,2,2,1
gpecw1knf873wyg3c66f5v40,White,White,against,30,woman,FALSE,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,1,3,3,5,3,2,1,1,1,3,3,3,3,7,1,2,1,1,1,1,2,2,2
gq66jq8bl95z0ymrmtmsufp6,White,White,for,25,woman,FALSE,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,6,2,3,2,6,4,2,2,2,2,3,2,2,4,6,1,7,1,3,3,1,2,1,2
gqodhzjyi2k83sqbn0ca9v16,Black,White,against,39,woman,FALSE,3,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,3,4,3,4,3,5,3,3,3,4,3,4,3,3,3,6,2,5,1,3,1,2,2,2,2
gqsk4t2yyigqv5jpdhxv1hz5,White,White,for,19,woman,FALSE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,3,3,5,5,5,5,5,5,3,3,3,5,5,5,3,5,6,3,4,2,3,4,1,2,1,2
gr66d95dj7qxeqifu18vxqmy,Black,Black,against,32,woman,FALSE,3,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,4,4,5,4,5,4,3,4,4,4,3,4,5,4,5,4,7,6,7,3,3,3,2,2,2,1
gs633ixbuelkjjbjc3koc9l8,White,Black,against,70,woman,FALSE,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,3,2,4,5,3,3,3,3,3,2,4,5,3,3,5,3,4,6,4,1,3,4,1,2,2,1
gu9h80mlxrrgy18wdf27qf8n,White,White,against,68,man,FALSE,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,2,6,5,7,7,4,4,3,6,6,5,7,1,4,4,2,7,1,3,7,1,2,2,2
gub7ig3ihu9z4ham00bc1c6x,White,White,against,27,woman,FALSE,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,2,6,2,2,2,6,2,2,2,2,2,2,2,2,2,7,1,4,3,3,1,1,2,2,2
gvvi97v83swbtnt5lw9urino,Black,Black,against,47,man,FALSE,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,2,3,3,4,5,2,2,2,6,3,3,4,3,2,7,6,7,1,3,2,2,2,2,1
gwd1rbagracuus1lcs60gp9o,Black,White,against,27,man,TRUE,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,2,2,3,2,2,3,3,3,2,2,5,2,2,3,5,3,NA,5,6,4,3,5,2,2,1,2
gyrif1x2za648lggm9q5fm7o,White,Black,for,34,man,FALSE,3,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,3,7,2,4,4,6,2,2,3,1,2,4,4,2,2,4,2,6,1,3,3,1,2,1,1
gztkubzdmqh6e3996e5um1ak,Black,White,against,25,woman,FALSE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,7,7,1,7,7,7,4,7,7,7,7,7,7,7,4,7,1,7,1,1,3,7,2,2,2,2
gzx6cpwdvdnv06kcl7ve1rfu,White,White,for,31,woman,FALSE,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,6,2,7,6,6,3,5,5,6,6,7,6,6,5,5,4,3,5,1,3,5,1,2,1,2
h07pein32zuogse3sh3pag6y,Black,White,against,26,man,FALSE,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,4,2,7,4,5,3,6,4,4,2,1,4,5,3,2,4,3,4,7,1,3,4,2,2,2,2
h0exb59upsvw9i53r5pgti7x,Black,Black,against,43,woman,FALSE,4,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,5,5,5,3,3,2,2,2,5,5,3,3,3,2,6,2,7,3,7,1,3,3,2,2,2,1
h0ldqodr8korfleidj4lpvn7,Black,Black,for,39,man,FALSE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,6,1,1,7,4,2,1,1,6,1,1,1,4,3,1,1,1,3,4,2,2,1,1
h0mqrgbcayl8fm76o6lb52yd,Black,White,against,30,man,FALSE,4,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,3,3,3,5,3,2,4,3,3,3,5,5,3,2,4,3,5,4,7,2,3,3,2,2,2,2
h1uge87vzghxrvnq9fei64a0,White,White,for,27,man,FALSE,4,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,2,6,3,3,6,5,2,3,2,2,3,3,6,3,2,6,5,5,3,3,4,1,2,1,2
h298jh76yoz2ubj7lshyi3zd,Black,Black,against,22,man,FALSE,4,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,4,2,5,3,3,2,5,3,4,2,3,3,3,2,3,3,3,5,3,4,2,6,2,2,2,1
h2orj9kcpu8yp9sltvh7mpad,White,Black,for,29,man,FALSE,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,5,5,2,6,5,3,4,5,5,5,6,6,5,3,4,5,7,4,4,1,3,5,1,2,1,1
h42oc0cu0da9gt8jt1n6b5nv,White,White,against,35,sex and gender diverse,FALSE,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,7,1,1,1,5,1,1,1,1,1,1,1,3,1,7,1,3,3,1,1,1,2,2,2
h5i17ravvgb29o2nh8prcs6o,Black,Black,for,54,man,FALSE,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,2,2,4,5,4,1,4,4,2,2,4,5,4,1,4,4,7,7,7,2,3,2,2,2,1,1
h6cfauzse5n2db1iobggu98u,White,White,for,42,man,FALSE,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,5,6,2,6,5,3,6,4,5,6,6,6,5,3,2,4,2,1,3,1,3,5,1,2,1,2
h6skc3oo548ltlrm94h3lg7y,White,Black,for,54,man,FALSE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,6,6,7,5,6,5,6,7,2,6,7,5,2,5,5,5,5,2,3,4,1,2,1,1
h82uvuyq71fq6jd4curtaa5u,White,White,against,66,man,FALSE,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,5,6,3,7,7,6,2,4,5,6,5,7,7,6,6,4,7,1,7,1,3,1,1,2,2,2
hbrse50uqs49wvlhteh7tfi0,White,White,for,20,woman,FALSE,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,3,1,7,2,5,1,6,1,3,1,1,2,5,1,2,1,7,6,3,3,1,1,1,2,1,2
hc3aggn2z2ghcxw6s9w9vbv2,White,White,for,50,man,FALSE,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,7,2,2,2,4,1,2,1,1,2,2,2,4,1,7,7,3,1,3,1,1,2,1,2
hcet4m32wb0uavhe4ulmfn4p,Black,Black,against,27,man,FALSE,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,4,1,6,4,4,4,4,3,4,1,2,4,4,4,4,3,7,4,7,2,3,3,2,2,2,1
hclzv5vyjngajhct2fu8apao,White,White,for,30,woman,FALSE,4,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,5,3,5,3,3,2,5,2,5,3,3,3,3,2,3,2,7,5,5,2,1,2,1,2,1,2
hcxrjxnyz1ly1ajpbmiur51u,White,Black,against,61,woman,TRUE,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,5,5,2,6,4,4,7,4,5,5,6,6,4,4,1,4,7,7,7,1,3,7,1,2,1,1
hd9luoh6jut2vyiqwan5ziwd,Black,Black,against,24,man,FALSE,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,4,3,4,5,4,3,4,3,4,3,4,5,4,3,4,3,6,5,7,2,1,2,2,2,2,1
hdqvp94x5o9kgsv6deytevgy,White,Black,for,39,man,FALSE,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,2,1,6,1,2,1,4,2,2,1,2,1,2,1,4,2,7,6,2,2,3,2,1,2,1,1
hgh7s07jgz8vx9ja5y4ynccx,White,Black,against,53,man,FALSE,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,3,3,2,3,5,3,5,3,3,3,6,3,5,3,3,3,4,2,3,1,3,1,1,2,2,1
hhaywx39np4bmb7xg8dpgm2a,Black,White,against,39,man,FALSE,3,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,5,3,5,3,4,5,4,2,3,3,5,3,4,5,6,4,6,1,3,4,2,2,2,2
hif6l8zcp5ro3npz5kzgidpt,White,White,against,23,man,FALSE,5,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,7,3,2,1,4,1,1,1,1,3,2,1,4,1,7,1,6,4,1,1,1,2,2,2
hj91dwiowndjwjwb6u54pemh,White,White,against,39,woman,FALSE,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4,3,1,6,4,3,4,4,4,3,7,6,4,3,4,4,1,3,7,1,3,6,1,2,2,2
hk2aoybpku4jt6s3jw0c2s8p,Black,Black,for,27,man,FALSE,4,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3,2,7,4,4,2,4,3,3,2,1,4,4,2,4,3,7,7,7,2,1,3,2,2,1,1
hkydxwkv832aj4ghqiozs0zk,Black,Black,against,21,woman,FALSE,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,3,3,5,5,4,4,3,4,3,5,5,5,4,4,3,7,1,3,1,3,4,2,2,2,1
hl1oazx034dm22cc26vqm31l,Black,White,for,18,woman,FALSE,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,7,2,3,1,4,1,1,1,1,2,3,1,4,1,7,4,7,4,1,1,2,2,1,2
hl40m3m0tl3b621mb9uf9ab1,Black,White,for,19,woman,FALSE,2,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,3,4,5,4,4,3,6,3,3,4,3,4,4,3,2,3,7,2,6,1,3,4,2,2,1,2
hl71wrdcuu5k48tioihjrgwy,White,Black,against,54,woman,TRUE,3,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,3,4,7,5,3,4,1,3,3,4,7,5,3,4,1,7,1,7,1,3,1,1,1,1,1
hoj4pf72qgx1c0jqdk4pj0bu,Black,White,for,56,man,FALSE,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,7,1,7,5,1,5,1,1,7,7,7,5,1,3,1,7,1,7,1,3,2,2,2,1,2
hokq3gwkjqic41byczynyd6j,White,Black,against,43,man,FALSE,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,3,4,4,5,4,3,3,3,3,4,4,5,4,3,5,3,3,3,5,2,3,3,1,2,2,1
hoy6qvhmedkg791z1yppng2n,White,White,against,30,man,FALSE,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,4,4,5,5,4,4,4,5,4,4,5,5,4,4,5,4,4,3,1,2,1,2,2,2
hrbi1zrj6qkw30ktlrgtmeli,Black,White,for,27,woman,FALSE,4,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,3,3,6,4,3,2,5,2,3,3,2,4,3,2,3,2,7,7,7,4,3,2,2,2,1,2
hrzmuxw7z3fnzbrtxkp5mcbu,Black,White,for,33,man,TRUE,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,2,3,2,4,3,4,5,3,2,3,6,4,3,4,3,3,4,3,6,1,3,4,4,NA,NA,NA
hs1byxg082l1w5ql9pysbeyz,White,White,against,26,woman,FALSE,4,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,3,1,6,1,2,1,5,2,3,1,2,1,2,1,3,2,7,1,3,2,3,1,1,2,2,2
hsjnpwy1lo9uq86omuobhmkj,White,Black,for,62,woman,FALSE,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,2,2,5,4,4,2,4,2,2,2,3,4,4,2,4,2,7,5,4,1,3,1,1,2,1,1
htud0u4xs31yqavz1c72qd3p,White,Black,for,30,woman,FALSE,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,3,3,6,3,3,2,3,3,3,3,2,3,3,2,5,3,5,2,6,1,3,3,1,2,1,1
huakaaqexb5aj9rrxgfnpyao,Black,White,against,28,man,FALSE,4,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,4,6,5,5,6,4,5,5,4,2,5,5,6,4,5,7,7,7,4,2,4,2,2,2,2
hw9uqy436xlh2jjboyp1hjsq,White,White,against,23,man,TRUE,2,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,7,1,2,4,6,3,4,2,1,1,2,4,2,3,5,1,1,1,3,3,5,NA,NA,NA
hxdy0izelvvxinlq202jkvoe,Black,Black,against,29,man,FALSE,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,7,2,1,1,5,1,1,1,1,2,1,1,3,1,7,1,7,3,1,1,2,2,2,1
hxqc07x1e2ps6yugmh3rxgck,Black,Black,against,26,woman,FALSE,3,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,2,3,2,6,2,3,2,2,2,3,2,2,2,7,4,7,2,3,4,2,2,2,1
hys5ibeex0kwc6d5gljgouuy,Black,White,against,22,woman,FALSE,5,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,7,4,1,1,5,1,2,1,1,4,1,1,3,1,7,1,7,1,3,1,2,2,2,2
i0dlt7885ov9szfuoou80jao,Black,Black,against,30,woman,FALSE,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,2,3,6,2,4,4,6,3,2,3,2,2,4,4,2,3,7,5,7,4,1,4,2,2,2,1
i0w3nr1zmh53stxmn4ikzy5y,White,Black,against,32,man,FALSE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,7,5,5,4,4,5,5,4,7,5,5,4,4,7,1,7,1,2,2,1,2,2,1
i0ydxb5n5bnzua672pjpyk84,Black,Black,against,22,man,FALSE,3,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,5,4,6,5,3,5,3,5,5,4,2,5,3,5,5,5,4,3,5,1,3,6,2,2,2,1
i1dka2ze8e0yz8hh6z7dxsoo,White,White,for,62,man,TRUE,2,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,5,5,4,6,5,6,6,4,5,5,4,6,5,6,2,4,3,3,4,1,3,5,1,2,1,1
i246l6cm81mehuyhc83v61oo,White,White,against,22,woman,FALSE,5,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,2,1,7,1,2,1,7,1,2,1,1,1,2,1,1,1,7,1,2,1,3,2,1,2,2,2
i2afht92x4ovrhn33c0nhwky,Black,Black,against,21,woman,FALSE,4,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,2,2,6,1,3,2,4,3,2,2,2,1,3,2,4,3,7,4,7,3,1,1,2,2,2,1
i2fqta34zmxbgefyxju9od1q,Black,White,against,22,woman,FALSE,4,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,3,3,5,6,5,3,3,3,3,3,3,6,5,3,5,3,7,3,7,4,1,1,2,2,2,2
i4ecj4k2mbtmhi8lbulavgsj,Black,White,for,26,woman,FALSE,3,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,7,1,2,1,6,1,1,1,1,1,2,1,2,1,7,4,7,2,3,2,2,2,1,2
i65m373wxol7kxjx2mgnqb1s,Black,Black,for,19,man,FALSE,5,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,2,5,4,2,3,1,2,2,2,3,4,2,3,7,2,7,7,7,3,1,3,2,2,1,1
i6fq96ef7lxg6wpfwbblmsz4,White,Black,for,21,man,FALSE,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,5,2,1,1,3,1,1,1,3,2,1,1,5,1,5,3,6,1,3,1,1,2,1,1
i7zi27mpsl3vshs673rxrjuf,White,White,against,35,woman,FALSE,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,5,3,4,5,5,3,5,5,5,5,4,5,5,5,5,5,4,7,1,3,4,1,2,2,2
i96km4nv3riy4z4i3kweqmgk,Black,White,against,21,man,TRUE,3,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,2,1,6,1,1,1,7,1,2,1,2,1,1,1,1,1,7,2,6,1,3,3,2,2,1,2
i9jl0qyo2dl0ezf1ks95b9k8,White,Black,for,30,man,FALSE,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,5,1,6,2,3,2,5,3,5,1,2,2,3,2,3,3,7,6,6,2,3,3,1,2,1,1
i9qalfl3pa6jhean54qrs8d2,White,Black,for,36,man,FALSE,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,6,5,1,5,5,5,4,4,6,5,7,5,5,5,4,4,3,1,3,1,3,4,1,2,1,1
ibm516e6q1tgx2lo4cj6i384,White,White,for,36,woman,FALSE,4,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,2,2,6,1,4,2,5,3,2,2,2,1,4,2,3,3,6,5,5,2,3,2,1,2,1,2
ic45f7gsdqrs7xflknush3tn,Black,White,for,50,man,FALSE,2,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,5,5,6,2,5,5,6,5,5,5,2,2,5,5,2,5,6,5,7,3,3,2,2,2,1,2
icqcod87lo0v81smvfzkmvlg,Black,White,for,35,woman,FALSE,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,7,4,4,5,1,1,1,7,7,4,4,3,1,7,1,7,1,3,4,2,2,1,2
icrvromvum5k3pqbwr86qggu,Black,Black,against,18,woman,FALSE,5,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,6,1,4,1,7,1,1,1,2,1,4,1,1,1,7,3,7,2,1,3,2,2,2,1
id73j300j1z3qlrtwyjqw5n9,Black,White,for,36,woman,FALSE,4,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,3,5,3,2,1,5,1,1,3,3,3,2,1,3,1,7,5,7,1,3,1,2,2,1,2
ievvnarohwc741ghkwoj2qi8,White,White,for,30,woman,FALSE,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,6,1,7,6,6,5,2,4,6,7,7,6,6,3,2,2,1,4,1,3,7,1,2,1,2
