id,sample,gender,q2,q3,q4,q4_1_text,q5,q6,q8,q9,q10,q12_1,q12_2,q12_3,q13_1,q13_2,q13_3,exclude
y7unzbkgyxang7trmahcdzvm,WJ,female,Female,47,0,NA,0,0,1,NA,4,6,5,4,6,5,4,TRUE
wst08koegu8isbbi4azo0jlm,WJ,male,male,57,0,NA,0,1,NA,1,2,2,2,2,7,7,7,TRUE
9haowqx654y68w7fkcz30hba,WJ,female,Female,30,0,NA,0,0,1,NA,4,4,5,3,4,5,3,TRUE
gmdihgjhzjifjjdonqkho0l1,WJ,male,Male,34,0,NA,0,1,NA,1,7,2,2,1,7,7,7,TRUE
k60mbck4hmdo2ypfh5qlcvz9,WJ,male,Male,50,0,NA,0,0,1,NA,3,1,2,1,6,7,5,TRUE
e45szmyja2x77j500t75qc7u,WJ,male,Male,28,0,NA,0,1,NA,2,2,2,2,2,2,5,2,TRUE
p6wwg7jszlq5lxocwyxmcfco,WJ,male,male,39,0,NA,0,1,NA,1,6,4,3,1,6,7,7,TRUE
2m5gy6oy6n64t0yi2pg0lf2m,WJ,female,Female,56,0,NA,0,1,NA,1,4,2,2,2,5,4,4,TRUE
o5pc9cgnhxpvyvu5xt9qcra4,WJ,male,Male,65,0,NA,0,0,1,NA,4,4,4,4,4,5,4,TRUE
6ix7m7ik8i1ml1lqs0yuaf9r,WJ,female,female,32,0,NA,0,1,NA,1,1,7,7,7,7,7,7,TRUE
8g3irbkfl81sdy92oz18ldj5,WJ,male,MALE,48,0,NA,0,0,1,NA,5,4,3,4,4,5,4,TRUE
3me3lij1cx6r8ytbttbd9vo6,WJ,male,Male,44,0,NA,0,0,1,NA,4,4,6,2,7,4,7,TRUE
6c7q7ru1plq96pgylb7hmdxb,WJ,female,Female,46,0,NA,0,1,NA,1,4,4,4,3,7,7,4,TRUE
cbzo6e17uo1641s02d787zyt,WJ,female,Female,55,0,NA,0,1,NA,1,6,7,3,3,6,4,3,TRUE
nz5zg821ad8zmt47lq2m0z91,WJ,female,Female,56,0,NA,0,0,1,NA,2,4,4,3,5,6,4,TRUE
3ia57gozrlt5tc8cnlajnq9w,WJ,female,Female,27,0,NA,0,1,NA,1,4,5,6,4,5,6,4,TRUE
o88da7uj8j6pdesdtid5hxtc,WJ,female,Female,47,0,NA,0,1,NA,2,4,4,4,4,4,4,4,TRUE
i0dlt7885ov9szfuoou80jao,WJ,female,Female,37,0,NA,0,1,NA,3,4,5,3,3,4,4,4,TRUE
2kjwcanafb9pueolozm2w1kg,WJ,male,Male,42,0,NA,0,0,1,NA,4,2,2,2,6,7,6,TRUE
q2ch8vh6f0cmdxpbery3mnwv,WJ,male,male,28,0,NA,0,0,1,NA,1,4,6,4,6,6,4,TRUE
bk26jeuym45fpz44zjtmx4pj,WJ,female,Female,36,0,NA,0,0,1,NA,1,4,4,4,7,7,7,TRUE
fs0f1z5bd8s2ks9n4bh6knbb,WJ,female,female,37,0,NA,0,0,2,NA,4,7,7,7,7,7,7,TRUE
0c9a197ev8xs38754mlg7n5n,WJ,female,Female,43,0,NA,0,1,NA,1,1,4,5,2,4,5,6,TRUE
vvp5cmygzpdth5k9v0r82vps,WJ,female,Female,28,0,NA,0,1,NA,1,4,2,4,3,3,4,4,TRUE
1n81bz8qzoirbslcsux2jeyp,WJ,male,Male,25,0,NA,0,0,1,NA,5,7,7,7,7,7,7,TRUE
41spj8s29tg5uoclrlx7239j,WJ,female,Female,61,0,NA,0,0,1,NA,4,4,4,4,4,4,4,TRUE
v9xypz8g5ymtlrm0qogsub7p,WJ,male,Male,44,0,NA,0,0,1,NA,6,1,1,1,4,4,3,TRUE
tk1bd0ck1z6tnvgzvb4d539x,WJ,male,Male,27,0,NA,0,0,1,NA,5,2,3,2,4,4,5,TRUE
w1ieaf2x60nwo1pcbzz1jvs0,WJ,female,Female,52,0,NA,0,1,NA,1,4,2,1,1,6,7,7,TRUE
0gljlyh2alem2lgqhwyl60py,WJ,male,Male,40,0,NA,0,1,NA,1,5,1,1,2,6,6,6,TRUE
2efsm2t5nx3zywladksr3d0s,WJ,female,Female,28,0,NA,0,1,NA,1,4,7,7,4,7,7,7,TRUE
fs66maq7beiyu2v46tv58jco,WJ,male,male,35,0,NA,0,0,1,NA,1,4,5,4,6,6,6,TRUE
45chokjh7wb6zhzbxr71b4ni,WJ,female,Female,28,0,NA,0,1,NA,2,6,4,4,2,4,3,3,TRUE
33svgmewzsfym9qzd2cxjyal,WJ,female,female,33,0,NA,0,1,NA,3,4,4,4,4,4,4,4,TRUE
khxalp7jfnf1436ledztao2a,WJ,female,female,64,0,NA,0,0,1,NA,3,4,5,4,4,5,4,TRUE
dhulsw0niw9y7vnoz9uxenev,WJ,female,Female,39,0,NA,0,1,NA,1,4,4,6,3,4,4,4,TRUE
jpnutdkl1td8lu4lvlioc26c,WJ,male,Male,36,0,NA,0,0,1,NA,1,2,2,2,5,5,5,TRUE
en339s4r742ayrnqtpvah8jv,WJ,female,Female,28,0,NA,0,1,NA,1,4,4,5,6,6,6,5,TRUE
33q4r17hv79gzt9eh2a1mxus,WJ,female,Female,28,0,NA,0,0,1,NA,2,4,4,2,4,4,6,TRUE
9beh11fzrx9wo8jpiqkfzk4d,WJ,male,Male,39,0,NA,0,1,NA,1,4,4,7,1,4,4,3,TRUE
y1qeabn7a41ukrdcwye19xc3,WJ,male,Male,51,0,NA,0,0,2,NA,3,5,5,4,4,4,4,TRUE
xssubv9lqg8rrfnikziqeoqg,WJ,female,Female only,30,0,NA,0,1,NA,3,3,3,4,1,5,7,4,TRUE
fibjr6c8ohegzodh0xkvk0wa,WJ,female,female,47,0,NA,0,0,1,NA,1,4,4,3,4,4,3,TRUE
boek2bjg7lvsc6azl0dwfhnq,WJ,female,Female,50,0,NA,0,1,NA,2,4,5,5,4,3,3,4,TRUE
y4yiw95jsin2k18qfs4rhf7x,WJ,female,female,35,0,NA,0,1,NA,1,3,5,5,5,4,3,4,TRUE
8disrgywgphx93rn9buz1pk3,WJ,female,female,44,0,NA,0,0,1,NA,2,2,2,2,7,7,7,TRUE
iiky40tpqx0brneuyzfbfmgv,WJ,male,Male,41,0,NA,0,1,NA,1,3,4,4,4,4,4,4,TRUE
0nv0b4k9qgm1wu078gsnjvte,WJ,female,Female,38,0,NA,0,1,NA,1,4,4,4,2,4,4,5,TRUE
6r2tzqsqc1wb1mr5fesqj0bg,WJ,female,female,63,0,NA,0,1,NA,1,4,6,6,2,6,6,6,TRUE
n39ydb35htny0rz9x4rdwse1,WJ,male,male,77,0,NA,0,0,3,NA,2,6,3,4,4,6,4,TRUE
8mwghyclxpbtree6a7bql2a5,WJ,female,female,27,0,NA,0,0,1,NA,2,2,3,2,2,3,3,TRUE
9n3fzk7kdi57vcvqsx5bd3jf,WJ,female,Female,43,0,NA,0,1,NA,1,3,4,4,2,7,7,4,TRUE
zh4upjha0yjqe9648mc44df5,WJ,female,female,29,0,NA,0,1,NA,1,4,4,4,4,4,4,4,TRUE
